Scenario - 
Logfile written - 11/24/2014 11:42:43

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
SPN01_CMH_0001	29	Picture	rating_equal_to3	3073039	0	1	335	2	0	100	other	0
SPN01_CMH_0001	29	Response	102	3091247	18208	1
SPN01_CMH_0001	30	Picture	rating_equal_to2	3091428	0	1	334	2	0	100	other	0
SPN01_CMH_0001	30	Response	103	3100331	8903	1
SPN01_CMH_0001	31	Picture	rating_equal_to3	3100455	0	1	334	2	0	100	other	0
SPN01_CMH_0001	31	Response	103	3124660	24205	2
SPN01_CMH_0001	32	Picture	rating_equal_to4	3124694	0	1	167	2	0	100	other	0
SPN01_CMH_0001	32	Response	103	3150246	25552	1
SPN01_CMH_0001	33	Picture	rating_equal_to5	3150438	0	1	334	2	0	100	other	0
SPN01_CMH_0001	33	Response	103	3152754	2316	1
SPN01_CMH_0001	34	Picture	rating_equal_to6	3152778	0	1	334	3	0	100	other	0
SPN01_CMH_0001	34	Response	103	3154662	1884	2
SPN01_CMH_0001	35	Picture	rating_equal_to7	3154784	0	1	334	2	0	100	other	0
SPN01_CMH_0001	35	Response	103	3156450	1666	1
SPN01_CMH_0001	36	Picture	rating_equal_to8	3156623	0	1	334	2	0	100	other	0
SPN01_CMH_0001	36	Response	103	3197681	41058	1
SPN01_CMH_0001	37	Picture	rating_equal_to9	3197913	0	1	335	2	0	100	other	0
SPN01_CMH_0001	37	Response	102	3231248	33335	12
SPN01_CMH_0001	38	Picture	rating_equal_to8	3231514	0	1	334	2	0	100	other	0
SPN01_CMH_0001	38	Response	102	3234079	2565	1
SPN01_CMH_0001	39	Picture	rating_equal_to7	3234189	0	1	334	2	0	100	other	0
SPN01_CMH_0001	39	Response	102	3236202	2013	1
SPN01_CMH_0001	40	Picture	rating_equal_to6	3236362	0	1	334	2	0	100	other	0
SPN01_CMH_0001	40	Response	102	3238219	1857	2
SPN01_CMH_0001	41	Picture	rating_equal_to5	3238368	0	1	334	2	0	100	other	0
SPN01_CMH_0001	41	Response	102	3240178	1810	1
SPN01_CMH_0001	42	Picture	rating_equal_to4	3240207	0	1	334	2	0	100	other	0
SPN01_CMH_0001	42	Response	102	3242267	2060	27
SPN01_CMH_0001	43	Picture	rating_equal_to3	3242547	0	1	334	2	0	100	other	0
SPN01_CMH_0001	43	Response	103	3263548	21001	1
SPN01_CMH_0001	44	Picture	rating_equal_to4	3263610	0	1	334	3	0	100	other	0
SPN01_CMH_0001	44	Response	103	3265576	1966	1
SPN01_CMH_0001	45	Picture	rating_equal_to5	3265616	0	1	334	3	0	100	other	0
SPN01_CMH_0001	45	Response	103	3267439	1823	2
SPN01_CMH_0001	46	Picture	rating_equal_to6	3267622	0	1	334	3	0	100	other	0
SPN01_CMH_0001	46	Response	103	3269304	1682	24
SPN01_CMH_0001	47	Picture	rating_equal_to7	3269628	0	1	334	3	0	100	other	0
SPN01_CMH_0001	47	Response	103	3278456	8828	1
SPN01_CMH_0001	48	Picture	rating_equal_to8	3278655	0	1	335	2	0	100	other	0
SPN01_CMH_0001	48	Response	102	3305389	26734	2
SPN01_CMH_0001	49	Picture	rating_equal_to7	3305569	0	1	335	2	0	100	other	0
SPN01_CMH_0001	52	Video	vid_2	3390657	0	2			0		other	0
SPN01_CMH_0001	53	Picture	rating_equal_to9	3390825	0	1	334	2	0	100	other	0
SPN01_CMH_0001	53	Response	103	3479701	88876	24
SPN01_CMH_0001	54	Picture	rating_equal_to6	3479925	0	1	334	2	0	100	other	0
SPN01_CMH_0001	54	Response	103	3482813	2888	1
SPN01_CMH_0001	55	Picture	rating_equal_to7	3482934	0	1	334	2	0	100	other	0
SPN01_CMH_0001	55	Response	102	3787292	304358	2
SPN01_CMH_0001	56	Picture	rating_equal_to6	3787513	0	1	334	2	0	100	other	0
SPN01_CMH_0001	56	Response	102	3810557	23044	2
SPN01_CMH_0001	57	Picture	rating_equal_to5	3810749	0	1	335	2	0	100	other	0
SPN01_CMH_0001	57	Response	102	3931991	121242	2
SPN01_CMH_0001	58	Picture	rating_equal_to4	3932113	0	1	334	2	0	100	other	0
SPN01_CMH_0001	58	Response	102	3941271	9158	2
SPN01_CMH_0001	59	Picture	rating_equal_to3	3941307	0	1	334	3	0	100	other	0
SPN01_CMH_0001	59	Response	102	3949061	7754	2
SPN01_CMH_0001	60	Picture	rating_equal_to2	3949164	0	1	167	2	0	100	other	0
SPN01_CMH_0001	60	Response	102	3964947	15783	2
SPN01_CMH_0001	61	Picture	rating_equal_to1	3965212	0	1	334	3	0	100	other	0
SPN01_CMH_0001	61	Response	103	4464758	499546	2
SPN01_CMH_0001	62	Picture	rating_equal_to2	4464876	0	1	334	3	0	100	other	0
SPN01_CMH_0001	62	Response	103	4500306	35430	2
SPN01_CMH_0001	63	Picture	rating_equal_to3	4500482	0	2	335	3	0	100	other	0
SPN01_CMH_0001	63	Response	103	4502755	2273	27
SPN01_CMH_0001	64	Picture	rating_equal_to4	4502990	0	1	334	2	0	100	other	0
SPN01_CMH_0001	64	Response	103	4512139	9149	2
SPN01_CMH_0001	65	Picture	rating_equal_to5	4512351	0	1	335	2	0	100	other	0
SPN01_CMH_0001	65	Response	103	4514283	1932	1
SPN01_CMH_0001	66	Picture	rating_equal_to6	4514357	0	1	335	2	0	100	other	0
SPN01_CMH_0001	66	Response	102	4816652	302295	2
SPN01_CMH_0001	67	Picture	rating_equal_to5	4816931	0	1	334	2	0	100	other	0
SPN01_CMH_0001	67	Response	102	4819259	2328	28
SPN01_CMH_0001	68	Picture	rating_equal_to4	4819605	0	1	335	2	0	100	other	0
SPN01_CMH_0001	71	Video	cvid_2	4902353	0	1			0		other	0
SPN01_CMH_0001	72	Picture	rating_equal_to7	4902520	0	1	167	3	0	100	other	0
SPN01_CMH_0001	72	Response	102	4911113	8593	1
SPN01_CMH_0001	73	Picture	rating_equal_to4	4911213	0	1	334	2	0	100	other	0
SPN01_CMH_0001	73	Response	102	4919457	8244	2
SPN01_CMH_0001	74	Picture	rating_equal_to3	4919571	0	1	335	2	0	100	other	0
SPN01_CMH_0001	74	Response	102	4928720	9149	1
SPN01_CMH_0001	75	Picture	rating_equal_to2	4928766	0	1	167	2	0	100	other	0
SPN01_CMH_0001	75	Response	103	4945514	16748	1
SPN01_CMH_0001	76	Picture	rating_equal_to3	4945649	0	2	335	3	0	100	other	0
SPN01_CMH_0001	76	Response	102	4982039	36390	1
SPN01_CMH_0001	77	Picture	rating_equal_to2	4982259	0	1	335	2	0	100	other	0
SPN01_CMH_0001	77	Response	102	4984537	2278	1
SPN01_CMH_0001	78	Picture	rating_equal_to1	4984599	0	2	335	3	0	100	other	0
SPN01_CMH_0001	78	Response	103	5024817	40218	1
SPN01_CMH_0001	79	Picture	rating_equal_to2	5024887	0	1	334	2	0	100	other	0
SPN01_CMH_0001	79	Response	103	5045527	20640	2
SPN01_CMH_0001	80	Picture	rating_equal_to3	5045616	0	1	334	2	0	100	other	0
SPN01_CMH_0001	80	Response	102	5067615	21999	2
SPN01_CMH_0001	81	Picture	rating_equal_to2	5067682	0	1	334	2	0	100	other	0
SPN01_CMH_0001	81	Response	102	5070130	2448	1
SPN01_CMH_0001	82	Picture	rating_equal_to1	5070356	0	2	335	3	0	100	other	0
SPN01_CMH_0001	82	Response	103	5100981	30625	1
SPN01_CMH_0001	83	Picture	rating_equal_to2	5101115	0	1	335	2	0	100	other	0
SPN01_CMH_0001	83	Response	103	5147155	46040	1
SPN01_CMH_0001	84	Picture	rating_equal_to3	5147421	0	1	334	2	0	100	other	0
SPN01_CMH_0001	84	Response	103	5149683	2262	1
SPN01_CMH_0001	85	Picture	rating_equal_to4	5149761	0	1	334	2	0	100	other	0
SPN01_CMH_0001	85	Response	103	5159331	9570	2
SPN01_CMH_0001	86	Picture	rating_equal_to5	5159457	0	1	334	2	0	100	other	0
SPN01_CMH_0001	86	Response	103	5173121	13664	39
SPN01_CMH_0001	87	Picture	rating_equal_to6	5173332	0	1	167	2	0	100	other	0
SPN01_CMH_0001	87	Response	102	5184239	10907	1
SPN01_CMH_0001	88	Picture	rating_equal_to5	5184365	0	1	334	2	0	100	other	0
SPN01_CMH_0001	88	Response	102	5189275	4910	2
SPN01_CMH_0001	89	Picture	rating_equal_to4	5189380	0	1	334	2	0	100	other	0
SPN01_CMH_0001	89	Response	102	5194508	5128	2
SPN01_CMH_0001	90	Picture	rating_equal_to3	5194729	0	1	334	2	0	100	other	0
SPN01_CMH_0001	90	Response	102	5196812	2083	51
SPN01_CMH_0001	91	Picture	rating_equal_to2	5197069	0	1	335	2	0	100	other	0
SPN01_CMH_0001	91	Response	102	5199251	2182	1
SPN01_CMH_0001	92	Picture	rating_equal_to1	5199410	0	1	334	2	0	100	other	0
SPN01_CMH_0001	92	Response	103	5212084	12674	1
SPN01_CMH_0001	93	Picture	rating_equal_to2	5212114	0	2	335	3	0	100	other	0
SPN01_CMH_0001	93	Response	102	5230332	18218	2
SPN01_CMH_0001	94	Picture	rating_equal_to1	5230503	0	1	334	2	0	100	other	0
SPN01_CMH_0001	94	Response	103	5263838	33335	1
SPN01_CMH_0001	95	Picture	rating_equal_to2	5263936	0	2	335	3	0	100	other	0
SPN01_CMH_0001	95	Response	103	5272876	8940	39
SPN01_CMH_0001	96	Picture	rating_equal_to3	5273131	0	1	334	2	0	100	other	0
SPN01_CMH_0001	99	Video	vid_5	5353836	0	205			0		other	0
SPN01_CMH_0001	100	Picture	rating_equal_to4	5354207	0	1	334	2	0	100	other	0
SPN01_CMH_0001	100	Response	103	5412504	58297	1
SPN01_CMH_0001	101	Picture	rating_equal_to6	5412715	0	2	335	3	0	100	other	0
SPN01_CMH_0001	101	Response	103	5428428	15713	2
SPN01_CMH_0001	102	Picture	rating_equal_to7	5428596	0	1	335	2	0	100	other	0
SPN01_CMH_0001	102	Response	103	5448886	20290	26
SPN01_CMH_0001	103	Picture	rating_equal_to8	5449158	0	1	334	2	0	100	other	0
SPN01_CMH_0001	103	Response	103	5478000	28842	1
SPN01_CMH_0001	104	Picture	rating_equal_to9	5478078	0	1	334	2	0	100	other	0
SPN01_CMH_0001	104	Response	102	6297184	819106	1
SPN01_CMH_0001	105	Picture	rating_equal_to8	6297199	0	1	334	2	0	100	other	0
SPN01_CMH_0001	105	Response	102	6300223	3024	2
SPN01_CMH_0001	106	Picture	rating_equal_to7	6300375	0	1	334	2	0	100	other	0
SPN01_CMH_0001	106	Response	102	6318245	17870	2
SPN01_CMH_0001	107	Picture	rating_equal_to6	6318429	0	1	334	2	0	100	other	0
SPN01_CMH_0001	107	Response	102	6320923	2494	2
SPN01_CMH_0001	108	Picture	rating_equal_to5	6321104	0	1	334	2	0	100	other	0
SPN01_CMH_0001	108	Response	102	6337374	16270	1
SPN01_CMH_0001	109	Picture	rating_equal_to4	6337486	0	1	334	3	0	100	other	0
SPN01_CMH_0001	109	Response	103	6346006	8520	2
SPN01_CMH_0001	110	Picture	rating_equal_to5	6346179	0	1	334	2	0	100	other	0
SPN01_CMH_0001	110	Response	103	6370968	24789	1
SPN01_CMH_0001	111	Picture	rating_equal_to6	6371087	0	1	167	2	0	100	other	0
